Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Europe & Central Asia (excluding high income),ECA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.3747879,303.1384279,309.6506443,308.537786,306.8437304,305.4246135,301.8986517,283.8272972,283.9029981,278.640251,261.9014112,254.4197542,244.3915685,238.19987,222.6392826,208.47413,199.2132054,187.1534912,181.4611059,178.5107766,181.9865835,180.2571803,176.2486136,166.736914,158.551965,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,308925209,313575168,318268089,323037300,327816760,332408546,336269817,340266714,344176940,347963199,351616528,355267605,359067136,362873895,366718674,370598463,374638948,378610495,382483487,386331985,390313394,394369212,398263895,402150952,406270520,410367344,414388121,418349572,422137029,425529430,428315751,430330022,431944610,433317638,434073825,434508847,434834171,435191660,435439577,435384574,435028415,434598276,434253516,434390419,434730803,435134576,435669295,436349814,437427283,439200178,441121359,443356614,445596591,448074081,450528180,453034345,455505650,457810292,459865205,
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,,1.505205423,1.496585661,1.49848859,1.479538121,1.400717279,1.16160401,1.188598202,1.149165005,1.100090843,1.049918213,1.038368993,1.069484227,1.060180289,1.059535848,1.057974212,1.090259514,1.06009987,1.022948928,1.006186706,1.030566755,1.039118324,0.987572782,0.976000348,1.024383501,1.00839805,0.979799455,0.955976004,0.905333064,0.803625545,0.654789259,0.470277125,0.37519762,0.317871312,0.174511013,0.100218436,0.074871663,0.08221272,0.056967314,-0.012631603,-0.081803312,-0.09887607,-0.079328432,0.031526054,0.078359003,0.092878857,0.122885891,0.156200817,0.246927801,0.405300508,0.437427191,0.506721099,0.505231439,0.55599393,0.547699388,0.55627264,0.545500585,0.505952451,0.448856882,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09945E+12,1.0674E+12,1.13443E+12,1.09545E+12,1.00766E+12,9.90054E+11,8.59678E+11,9.24763E+11,9.49693E+11,9.79014E+11,9.4638E+11,8.20024E+11,8.91499E+11,9.06917E+11,1.01879E+12,1.25216E+12,1.62164E+12,2.03229E+12,2.45885E+12,3.16205E+12,3.91485E+12,3.10579E+12,3.64689E+12,4.43438E+12,4.62738E+12,4.90963E+12,4.64032E+12,3.61676E+12,3.48468E+12,3.90531E+12,4.05733E+12,
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.790756,2430.849176,2338.135512,2096.027228,2134.269715,2147.393297,2227.772846,2094.171864,1975.303975,2073.486484,2002.869189,2165.014864,2531.807854,3240.497594,4109.628305,5027.921321,6188.700067,7545.340146,7507.255869,7962.135657,8545.154435,9629.684935,10518.65433,10463.12943,9220.372223,8167.79668,7890.313427,8379.285787,
Europe & Central Asia (IDA & IBRD countries),TEC,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803454349,,,,,,,,,,0.803495307,,,,,,,,,,0.803600961,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486789616,,,,,,,,,,1.494909145,,,,,,,,,,1.50013448,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.30627336,11.45861476,11.62339944,11.79345436,11.97201435,12.16552039,12.38555919,12.60449695,12.83646923,13.08186732,13.31862648,13.51277293,13.69712943,13.88592364,14.0797284,14.27792312,14.46661653,14.64997175,14.83455387,14.9751678,15.05700443,15.14855875,15.25562145,15.36802691,15.4757299,15.58844807,15.69830154,15.80795908,15.92849127,16.01574974,16.04587151,16.09841749,16.13699005,16.17112654,16.24712939,16.35328303,16.48137641,16.62748684,16.76765717,16.91548485,17.09524395,17.30176814,17.54136508,17.78499403,18.02873922,18.27449611,18.52435656,18.77503121,19.01931454,19.24803957,19.48230626,19.71832044,19.9150477,20.05495478,20.1982298,20.33365084,20.46933131,20.61500184,20.7770158,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population,SP.URB.TOTL,138628304,143032924,147451793,151974486,156568666,161177871,165428023,169758042,174101534,178428257,182699392,186936963,191249695,195602059,200001877,204377785,208820434,213238797,217652978,221788402,225696645,230044825,234473263,238942143,243629540,248285848,252757322,257144404,261454037,264988621,267543904,269412418,270801770,271910050,272655975,273267678,273769347,274279556,274822020,275252122,275447418,275674453,276040205,276781871,277683511,278645969,279694224,280873797,282316985,284184170,286114294,288186480,290232790,292442071,294670888,296976887,299277546,301505852,303606886,
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,,3.177287663,3.089406884,3.067234998,3.022994268,2.943887253,2.636932709,2.617464031,2.558636957,2.485172244,2.393754819,2.319422607,2.307051495,2.275749512,2.249372027,2.187933466,2.17374359,2.115867167,2.07006467,1.900008003,1.762149402,1.926559431,1.925032654,1.905923065,1.961728869,1.911224723,1.800937925,1.735689382,1.675958307,1.35189498,0.964299142,0.698395281,0.51569709,0.409258773,0.274327852,0.224349751,0.183581536,0.186364546,0.197777774,0.156502015,0.070951678,0.08242408,0.132675334,0.268680426,0.32575833,0.346602503,0.376196004,0.421736632,0.513820803,0.661378911,0.679180688,0.724251127,0.710064539,0.761209993,0.762139658,0.782567635,0.774692948,0.744561705,0.696846839,
Europe & Central Asia (IDA & IBRD countries),TEC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.012809758,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.022591341,9.03750654,9.03750654,
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.40832622,44.05140166,43.9346664,43.80099848,43.34001219,42.44276291,41.17433943,39.6152416,37.81911945,35.86245092,33.84006867,31.78326926,29.78009888,27.8710099,26.06702105,24.38659516,22.88690098,21.48857859,20.24312512,19.14275199,18.14189948,17.30544205,16.47484744,15.68899406,14.90418584,14.1431395,13.4305122,12.79568199,12.19772699,
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1388.350257,1386.026137,1531.007964,1450.755174,1592.760684,1734.020389,1758.380805,1707.057094,1779.586664,1678.86595,2067.24298,2137.683186,2034.393827,2056.550262,2159.727928,2458.623228,2323.371441,2419.596132,2330.205576,2361.676542,2348.711253,2617.848125,2444.692987,2684.434118,2503.743681,2730.821508,2650.450395,2734.961807,2611.215756,2790.367871,2816.895279,1947.800613,1942.425008,1756.152112,1728.535219,1706.946226,2057.967865,1834.401798,1929.371396,1821.739104,2205.954003,2228.88237,2041.848858,2350.851233,2269.177163,2243.832503,2165.550152,2614.532515,2548.56255,2343.093346,2781.82036,2365.804228,2809.561848,2959.961206,2869.663015,3068.360293,3229.118605,,
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,99.99510571,99.91176933,99.9009157,99.90815181,99.72293212,99.86777549,99.87469637,99.88564598,99.90663535,99.88067995,99.85397054,99.88279308,99.85457531,99.87717621,99.9120324,99.90518453,99.92848922,99.94934482,99.97392727,99.97936278,99.99295689,99.99779419,99.98642191,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.211766659,,,,,,,,,,3.070744263,,,,,,,,,,,,,,,2.990480613,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.921666412,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.339440204,0.276810309,0.210463507,0.307101648,0.179775716,0.255412349,0.019500729,0.046014769,0.052189645,0.083898168,0.020309489,0.104498932,0.065563349,0.058791993,0.142241795,0.114732832,0.12745396,0.073827639,,,,,0.356040859,0.615240363,0.601435899,1.031626174,1.246031381,1.805719405,1.940839298,2.333793954,2.199373468,2.323402635,1.847534963,2.482821853,3.670893634,3.341894602,5.148523442,5.517993169,4.766923297,3.502750233,2.965504426,3.183935466,2.513640483,2.456740749,1.95702917,2.076003481,3.225225587,2.187843708,1.624856365,
Europe & Central Asia (IDA & IBRD countries),TEC,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095550000,18169400000,20747270000,9881310000,12504300000,19686640000,8725280000,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588880000,,
Europe & Central Asia (IDA & IBRD countries),TEC,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.12,3.1625,3.225,3.233333333,3.244444444,3.2875,3.3625,3.375,3.22,3.2,3.18,3.2,3.2,
Europe & Central Asia (IDA & IBRD countries),TEC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,94.74816895,94.76493073,95.37631989,96.09606171,96.15035248,98.33611298,96.23255157,96.35691833,96.4168396,96.36940002,95.82230377,95.40714264,94.4076767,94.20491028,94.5846405,94.45776367,94.19541168,94.1420517,96.30889893,97.21985626,96.4157486,97.31310272,98.7403183,96.78016663,95.52574158,96.01167297,96.99810028,97.37773,98.53321,97.79943,98.25976,97.85748,98.77111,96.89694,97.10148,97.44599,
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.962970018,0.965799987,0.967890024,0.96894002,0.97013998,0.970749974,0.970960021,0.971580029,0.971780002,0.972840011,0.973959982,0.974870026,0.973829985,0.975139976,0.974120021,0.974300027,0.97438997,0.970179975,0.966920018,0.968410015,0.963919997,0.962459981,0.959299982,0.965499997,0.966600001,0.970399976,0.971989989,0.975880027,0.981469989,0.98079,0.98031,0.98463,0.98638,0.98773,0.98858,0.98955,0.98331,0.98342,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.568659975,8.829170107,7.781808104,7.587652445,7.457971619,7.019926147,6.869263789,6.871067039,6.923288044,6.938325171,6.968812136,7.262289764,7.334920643,7.367811904,7.650734003,7.729411026,7.835650613,7.127998816,7.594605703,7.891547875,7.953029841,7.716642462,7.395730502,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841641068,0.824364798,0.804731049,0.794144114,0.779511136,0.713644462,0.705966406,0.687819452,0.643943642,0.625732035,0.598023096,0.586188248,0.548951208,0.517166006,0.497790646,0.467274392,0.453993011,0.436510634,0.446243064,0.441478449,0.432782125,0.408156191,0.385112872,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133131.101,3825835.136,3377879.209,3296902.115,3242980.906,3055013.313,2991149.319,2991556.595,3011827.024,3015384.158,3026231.172,3154669.093,3188715.941,3205989.709,3333189.889,3372727.064,3427527.358,3130618.349,3350142.789,3498769.945,3543842.985,3457627.48,3331985.003,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,723798.51,737501.47,776987.56,787115.72,809071.98,836873.66,865280.58,881224.96,904514.27,922029.26,934643.24,937306.35,973189.43,1008902.72,1033987.09,1051994.7,1077578.31,1100039.95,1130747.54,1142171.73,1161115.52,1101236.54,1060931.44,1019009.74,957414.94,911469.15,912790.5,852498.27,883995.24,837914.29,875888.01,871881.18,900344.73,929727.39,907603.52,928663.76,931004.98,945712.77,973170.65,955678.62,997810.87,998555.4843,1006060.406,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,312215.0523,321547.841,361253.2424,356130.4273,361729.3094,377863.8298,386665.1297,388893.4996,390291.2896,390508.953,393217.6865,396743.8187,397006.1903,401930.7263,408853.2464,412467.6573,421411.6843,423542.9529,420911.4032,404025.4118,394467.1379,349316.2832,335145.5725,314853.7785,282102.0646,272226.6984,319338.4741,271545.1045,323220.9296,261722.3205,259837.3552,238628.2009,263133.2452,273084.8001,235488.1427,239779.5228,223184.2365,222445.8444,225339.5429,214541.3001,230139.6186,225430.9738,228582.071,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,422216.699,404836.2829,454427.3713,390099.2705,367680.8403,339207.7098,344991.9588,337218.167,190133.5181,177572.9931,107986.792,150669.3182,112898.6186,66725.40002,44360.81235,16354.62242,-2062.972687,-104009.5149,-61428.80077,-62347.39297,481772.0352,340265.001,300396.0394,431813.2882,383441.8585,382120.7676,468023.0483,381150.5655,1226636.659,323031.692,561971.7035,448171.8308,813984.042,1219300.952,177163.06,271748.8274,470923.8501,298882.6673,683165.8683,367307.5896,342278.7676,412259.5859,448681.3331,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.90092,3806.374176,3457.111031,3236.028264,2875.011754,2824.988056,2788.498,2689.450523,2627.434629,2633.948733,2657.824319,2670.5667,2702.144501,2807.878367,2839.365483,2848.211382,2945.875711,2978.691184,3014.909738,2789.225365,2967.774639,3080.886216,3093.537336,3023.440128,3053.334853,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3337794,301.3583902,306.0547122,304.3964975,299.7143617,294.8126046,290.5909115,272.5835165,269.3117902,263.0461141,247.1961958,240.825914,231.8536411,226.6029112,212.454156,199.9234135,191.6717235,180.0740197,174.6821057,170.8090258,174.3801982,172.3546367,168.3418381,159.9187487,151.642729,,,,,
European Union,EUU,"Population, total",SP.POP.TOTL,409306076,412798418,416450473,420166491,423850244,427380782,430687619,433861577,436817143,439658725,441986158,444288192,447081048,449719264,452179363,454542377,456685457,458618982,460468272,462298836,464225439,465947860,467248876,468335580,469368776,470497179,471780193,473103906,474581370,476149867,477725565,479155422,480544294,482059744,483264869,484222373,485063813,485855012,486597004,487497959,488221138,489015301,490252423,492063516,494028141,495983155,497844869,499790863,501683669,503194070,504298777,504005894,505096232,506597697,508193856,509717579,511218529,512191098,513213363,
European Union,EUU,Population growth (annual %),SP.POP.GROW,,0.85323483,0.884706637,0.892307307,0.876736503,0.832968259,0.773744899,0.736951298,0.681223265,0.650519799,0.52937264,0.520838483,0.6286136,0.590097928,0.547029936,0.522583336,0.471480792,0.423382214,0.403230148,0.397544003,0.416744073,0.371031153,0.279219224,0.232574984,0.220610187,0.240408621,0.27269324,0.280578333,0.312291651,0.330501174,0.330924801,0.299305104,0.28985835,0.315361148,0.249994947,0.198132341,0.173771401,0.163112353,0.152718812,0.185154243,0.148345031,0.162664608,0.252982268,0.36942051,0.399262481,0.395729279,0.375358312,0.390883611,0.378719609,0.301066408,0.219538954,-0.058077277,0.216334375,0.297263156,0.315074271,0.299831055,0.294466988,0.190245256,0.199586639,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,3.64448E+11,3.96167E+11,4.31995E+11,4.76971E+11,5.27905E+11,5.7528E+11,6.23873E+11,6.71099E+11,6.99807E+11,7.74886E+11,8.62197E+11,9.75277E+11,1.16765E+12,1.4827E+12,1.66655E+12,1.94274E+12,2.01226E+12,2.27887E+12,2.79269E+12,3.41045E+12,3.8924E+12,3.44386E+12,3.31452E+12,3.21277E+12,3.0847E+12,3.18792E+12,4.37148E+12,5.40863E+12,6.03286E+12,6.15969E+12,7.63846E+12,7.90439E+12,8.61088E+12,7.83657E+12,8.30931E+12,9.63527E+12,9.84445E+12,9.29013E+12,9.61686E+12,9.60317E+12,8.91588E+12,9.02619E+12,9.83217E+12,1.19622E+13,1.38131E+13,1.44409E+13,1.54136E+13,1.7808E+13,1.91571E+13,1.71183E+13,1.70154E+13,1.83996E+13,1.73394E+13,1.80774E+13,1.8695E+13,1.64738E+13,1.65763E+13,1.73674E+13,1.87681E+13,
European Union,EUU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,1981.973373,2180.871854,2525.523498,3209.622317,3908.909061,4495.902057,4747.828705,5071.57593,5752.710425,7142.040074,8601.87694,8663.55876,7966.70549,7135.158291,6891.124119,6883.777527,7907.501901,10043.87261,12972.89596,13912.32087,14965.97884,15949.47189,17860.86297,17581.48108,18050.89327,18811.08627,19970.59261,20292.73401,19797.92738,19704.65433,19752.38943,19129.52944,18874.01916,21238.00114,25665.72458,29457.72191,31506.10315,33620.01964,36135.99264,35715.00931,35570.72007,35932.5107,35413.18752,35819.68418,36001.07546,34794.96904,33569.36335,33037.29603,35419.81573,
European Union,EUU,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.563832718,,,,,,,,,,2.60182968,,,,,,,,,,2.602353647,,,,,,,,,
European Union,EUU,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.049821029,,,,,,,,,,6.134384091,,,,,,,,,,6.187168494,,,,,,,,,
European Union,EUU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.57899464,16.66737527,16.71619993,16.75093645,16.79223498,16.84138227,16.89395668,16.95125618,17.01934761,17.09002348,17.1851653,17.23478135,17.22169754,17.20518011,17.19910946,17.19508964,17.19831706,17.20918151,17.21889941,17.22714355,17.22908776,17.22952382,17.2233823,17.22218322,17.22261984,17.22752602,17.23856558,17.29159737,17.27718142,17.29983022,17.30778119,17.31599396,17.32547177,17.32730861,17.33345964,17.34262579,17.35425251,17.36449412,17.37434563,17.38786929,17.42132465,17.45365982,17.50426102,17.54080173,17.57095904,17.60494099,17.64929065,17.70982641,17.77338395,17.85010838,17.94083678,18.0811117,18.17171707,18.24824442,18.3216827,18.39915963,18.47919031,18.57953537,18.67984291,
European Union,EUU,Urban population,SP.URB.TOTL,250528725,254563188,258687298,263055323,267428360,271755560,275911576,279890773,283626894,287112635,290265110,293449371,296970935,300329967,303535606,306519776,309255533,311940559,314619503,317255252,319897066,322231875,323899301,325288337,326530169,327796302,329285475,331052757,332909509,334623765,336414397,338207884,339885217,341538710,343025092,344342751,345577350,346755773,347890412,349161881,350394604,351835772,353892531,356340103,358892609,361452743,363946890,366523955,369066134,371289917,373226783,374086300,375924737,378039976,380217005,382403439,384606608,386430216,388326219,
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,,1.610379409,1.620073206,1.688534781,1.662402019,1.618078202,1.529321424,1.442200091,1.334849649,1.228988179,1.097992431,1.097018171,1.200058459,1.131097897,1.067372341,0.98313672,0.892522184,0.868222461,0.858799513,0.837757664,0.832709304,0.729862586,0.517461533,0.428848101,0.381763457,0.387753758,0.454298292,0.536702082,0.560862872,0.514931522,0.535118,0.533118385,0.495947339,0.486485707,0.43520162,0.384129042,0.358537822,0.341001226,0.327215605,0.365479748,0.353051999,0.411298571,0.584579274,0.691614483,0.716311742,0.713342637,0.69003405,0.708088205,0.693591501,0.602543229,0.521658658,0.230293494,0.491447294,0.562676193,0.575872696,0.575048978,0.57613734,0.4741489,0.490645638,
European Union,EUU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17876135,,,,,
European Union,EUU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84345459,25.94046632,25.94046632,
European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8544451,11.28837066,10.73070555,10.15175867,9.604925778,9.068887762,8.568133082,8.120376474,7.732302908,7.360712199,7.064942442,6.789680067,6.561355081,6.350926963,6.136985224,5.89566168,5.64855517,5.429426739,5.208726015,5.026001131,4.883737808,4.725424318,4.596710042,4.481799725,4.357922923,4.266475642,4.154729484,4.04740928,3.951215235,
European Union,EUU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1977.641387,2143.267665,2151.33574,2245.600973,2365.229674,2375.496653,2640.452155,2644.846626,2679.940767,2568.603455,2997.687564,3074.760926,3138.754016,3257.98369,3096.091954,3062.700861,3251.448589,3524.369898,3375.367897,3631.099948,3483.388987,3807.038834,3645.590667,4343.650291,4085.643549,4048.489892,4045.998634,4221.349622,4291.814032,4311.767109,4530.436126,3900.330409,4103.102969,4124.087156,4257.472918,4540.225325,4599.268447,4648.209691,4654.890938,4548.21684,4640.689662,4735.280026,4293.89363,5329.425448,4831.976143,4695.775451,4597.974781,5229.554228,5075.478553,5024.440297,5164.666934,4896.465212,5325.18839,5720.964469,5513.2544,5286.904332,5513.375524,,
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
European Union,EUU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.660742382,,,,,,,,,,3.170425369,,,,,,,,,,,,,,,3.574249505,,,,
